Word,Score
foxed,3.961860484
chere,4.19868222
aread,4.724894838
discs,4.368734088
ambos,4.894622279
yucas,4.878714731
baulk,4.383764867
skimo,4.652154452
dikey,4.581144969
caves,5.174198283
scaup,4.735783979
ihram,4.640271415
wants,5.141600043
blame,4.886317304
hawed,4.626817966
raffs,4.339876961
showy,4.314368759
treys,5.328999588
aboil,4.750112205
cabby,3.581192915
broad,4.90908671
ricks,4.841647515
those,5.20884406
pacts,5.175174465
djins,4.366906417
abysm,4.259070652
dolly,3.974135471
britt,4.018667386
combo,3.44495406
swoop,3.857564713
trapt,4.278196751
donne,4.445390393
kamis,5.110913043
oxers,4.837986055
lardy,4.988915954
imbed,4.357470496
leets,5.072107105
baldy,4.545517939
alloy,4.204297124
bally,3.978406186
taxon,4.427473002
sores,5.455401974
posse,4.641661469
byssi,3.690626419
drees,5.07665567
disci,3.947795615
flote,4.829364672
surgy,4.713131697
bassi,4.365425555
bazar,3.682151942
flocs,4.640009814
links,4.960770501
emery,3.955351153
hoove,3.773492621
ngaio,4.670564501
liken,4.871335889
atone,5.330493615
rapid,5.005562637
paire,5.543888768
vakas,4.07080866
annas,4.082724254
mirks,4.952983625
motet,4.436999108
degas,5.394977932
group,4.302661026
gutta,3.881212607
trest,4.680404932
fella,4.196493362
crown,4.26968489
calmy,4.565995048
mikva,3.9077624
cobia,4.665372395
whizz,2.458936065
blear,5.113893336
negro,4.88022615
rhime,4.83153481
joeys,4.588394993
tatar,4.008371982
codon,3.881843916
nowls,4.845411684
prays,5.148060097
kreng,4.404165146
bunde,4.543505881
laded,4.600421252
panni,4.170214811
mases,5.180830467
nebel,4.288695433
fucks,4.025775997
sneck,4.703257635
ogeed,4.102161105
fyces,4.627414248
acmes,5.333749063
oleum,4.604576101
spiff,3.578191195
smarm,4.441146155
azlon,4.308798319
amman,3.274907776
chips,4.565683307
ketes,4.808548765
hears,5.714503557
twain,4.635803681
foxes,4.563738031
skoff,3.493762966
sizel,4.987830989
cuifs,4.527906065
goffs,3.720299754
fusel,4.831913549
caman,4.099670765
terfs,5.286934789
klieg,4.598601762
holme,4.845893876
happi,3.801857727
reify,4.668493139
gross,4.577326678
feeze,2.79480874
scrim,4.852616769
magus,4.902384277
linos,5.4157079
kiefs,4.771926349
semie,4.945735293
froze,4.212774756
stent,4.569968239
terne,4.87831392
visor,4.732302378
ramie,5.482574413
sauba,4.452185693
abbas,3.643451501
roved,4.719665165
liner,5.336829782
volae,4.986744921
chess,4.367029834
sithe,5.344621436
rasps,4.875485099
sajou,4.604608669
warbs,4.957846727
saddo,4.607832372
bales,5.725242011
vinyl,3.959499148
sient,5.573861436
erven,3.993249422
crawl,4.468784883
mangs,5.022054084
shins,4.446579054
edges,4.352277155
clump,3.892556366
bleed,4.199838284
zooty,3.443959307
joles,5.100976614
noise,5.519596668
speak,5.052795857
sijos,4.130079208
pukus,3.713347348
knosp,4.395014474
tamer,5.422647814
amped,4.709854658
agons,5.1398911
chizz,2.72003728
exfil,3.705542795
kvass,3.938200539
acold,4.753158916
grump,3.922260038
eaves,4.693988853
fayre,4.908055457
gleek,3.977826886
brock,4.113275006
sours,4.866300867
gonzo,3.209316078
grams,5.098610235
facta,3.846848664
secco,4.517816339
buroo,3.907404485
hexyl,3.790228463
taigs,5.413902045
daily,4.98737468
radix,4.437072712
akkas,3.618845023
lists,4.767437955
stown,4.632330007
exile,3.783850435
tosas,5.102723179
manas,4.800216022
stoup,4.769267178
vegie,3.831741481
tapis,5.477666118
brisk,4.544399646
sharn,5.229732358
wight,3.768444016
tammy,3.936608941
oater,5.579214013
glaik,4.49965472
palsy,5.006620568
sorns,5.006769139
inner,4.419137203
logon,3.902416912
galed,5.129661091
irate,5.554678879
zizit,2.54942052
shyer,5.098914672
oakum,4.304365547
paste,5.567402181
titan,4.424856275
irked,4.764861464
bouks,4.629411897
kadis,5.175910196
hoied,5.020707253
cakey,4.765287004
shiai,4.477063555
gurns,4.94820146
acted,4.964731501
togas,5.359682308
erned,4.486336471
geeky,3.739470585
divas,4.891787157
goals,5.425250766
pinon,3.991936254
tarot,4.718749774
aches,5.207094168
labis,5.365318205
porer,4.63051225
hoods,4.326120498
trick,4.417797784
risks,4.50647641
rowed,4.843001853
gives,4.83158156
novas,4.977711458
sunis,4.659713353
skein,5.057927223
saxes,4.683303965
noose,4.788870425
hules,5.295347618
ayaya,2.579609227
likes,5.383907224
usure,4.35029288
conns,4.439528969
madge,4.79698576
clags,4.997885737
lirot,5.184217283
wasps,4.294949276
heart,5.304457071
mosts,4.611866875
grown,4.15909042
gally,3.983938432
jaaps,4.039159734
emeer,3.631637885
upend,4.391185957
close,5.276879375
yummy,2.541347388
lobby,3.589092924
tolas,5.730354543
conia,4.999105198
curly,4.474595095
drama,4.199192411
intra,4.962933059
halve,4.65824854
rahed,5.166203678
albas,4.562248384
chest,4.742155909
guppy,3.104018863
loggy,3.620213416
unlaw,4.247220644
thigh,3.43334747
gurge,4.076860351
gelds,5.140886008
stump,4.387194077
bawks,4.460782739
bubas,4.249577684
denis,5.520669582
ratha,4.335078296
oxide,4.274791998
vasts,4.425817645
weeny,3.918894735
pomos,4.314143871
mesas,5.069939833
quire,4.391265667
hones,5.515639969
cerne,4.650048041
muddy,3.296015601
gudes,5.04111113
sunup,3.937579002
cursi,4.856540289
deary,5.23758064
black,4.14023705
wonts,4.946372951
evade,3.925779734
worse,5.243251984
ottos,3.711307002
chirt,4.509286937
niche,4.601440856
apaid,4.131102707
drats,5.547436165
vales,5.430726959
regos,5.449712966
baffy,3.277827533
pujas,4.436232004
kojis,4.366259115
sonce,5.466167087
hades,5.514278204
cisco,4.126756801
masts,4.802728316
cells,4.699851661
glues,5.230463823
studs,4.267888177
ruddy,3.640247884
jerky,4.00555962
irons,5.403752458
staun,5.172225278
deray,5.279428093
tuath,4.024019598
caups,5.045983196
lobos,4.420139005
begar,4.892095015
lowts,4.948011653
rifle,4.896465629
twerp,4.395692488
theme,4.064564039
apart,4.29488867
nuddy,3.429284579
raver,4.297794957
modge,4.607797345
denim,4.807064252
inarm,4.753993547
trugo,4.548949017
auxin,4.147851142
trads,5.51559846
enols,5.425445499
arett,4.740670755
whump,3.312522804
horde,5.064489486
ethne,3.978103108
culty,4.347596138
tewed,4.117823764
older,5.107690739
booai,4.201447939
yarak,4.143311292
nicks,4.637486848
creme,4.274181443
lidos,5.284992852
hohed,4.051192946
bergs,5.122433486
raths,5.389308037
largo,5.01505496
minim,3.061603394
traik,4.974851992
gnaws,4.614668792
axial,3.748214503
jours,4.651813241
aquas,3.887625353
kiddo,3.624311276
crony,4.640335615
bluid,4.326199893
vegos,4.734105926
bleat,5.036436919
aceta,4.378115763
spurn,4.801645268
tyiyn,3.711364291
sunny,4.100215837
banks,4.923027374
dwell,3.689161152
zimbi,2.769203659
tosed,5.453011033
sited,5.528739836
inept,4.666195569
oddly,3.583187274
pined,4.927887906
emong,4.337922716
abort,4.8607308
hying,3.916974632
bludy,4.00549741
stobs,4.345643637
frock,3.946797729
poohs,4.254289753
viced,4.304144173
awols,5.097320732
moups,4.824918359
roods,4.725930753
narks,5.333868442
ulema,4.798984739
lucky,3.884648186
lownd,4.3233363
mondo,3.857956702
wacky,3.894619075
adhan,3.787106132
fecht,4.090386372
manus,5.215612087
trust,4.298071932
stupe,5.062616717
ycled,4.523030733
ramis,5.576737983
surat,5.574733262
dover,4.701970506
homed,4.698072459
towns,4.919934303
zebus,4.35935537
certy,4.955456644
doted,4.431321034
hoked,4.54286465
pries,5.691435224
leuco,4.809674344
coqui,3.688210918
smaik,4.904515026
gayer,5.065991905
prods,5.128375645
teade,4.821347924
mecks,4.745834305
hyens,4.884204842
welkt,4.369574049
husky,4.05307146
sunna,4.52907469
bogue,4.518344281
nidus,4.924460736
oches,4.995268088
dicky,3.965111538
exits,4.710319072
kalis,5.3856515
mazed,4.451599044
gambo,4.257769584
logos,4.42980612
humus,3.775028894
bedad,4.183590971
frigs,4.656799443
julep,4.081385419
gools,4.501476222
laxes,5.231334336
hejab,3.971486608
kight,3.884077276
moles,5.650871906
pyets,5.013983625
pervy,4.307828376
shoyu,4.510572635
basta,4.468308754
rebit,5.022625104
honan,4.163277062
iller,4.517237011
micky,3.870715087
liker,4.997609823
urban,4.60678951
gavel,4.622327265
prees,5.034328072
felty,4.528751256
noahs,5.289229213
anole,5.365096154
faith,4.531616626
nonis,4.684512173
iodin,3.987905368
ragas,4.821797165
campy,4.284025831
halva,3.677144467
leben,4.339247239
groks,4.835524101
sybow,4.152554484
tidal,5.007020366
resay,5.514943069
alkyd,4.241318004
unket,4.506581949
faggy,3.324413788
booze,3.647090775
sibyl,4.633472236
swede,4.284479215
apery,4.926432669
nixie,3.687539478
marse,5.68381829
baith,4.696822081
empty,4.186838164
playa,3.955660535
ombus,4.448821645
rauns,5.563763346
smeik,4.868661652
lyses,4.768297181
acock,3.629780424
brach,4.337380004
bongo,3.588009957
hubby,3.004069391
apian,4.211020731
quick,3.275781699
perog,4.844280737
kinks,4.120380243
beers,4.865209046
offed,3.623013609
buras,5.284658706
saine,5.962649288
ymolt,4.397305647
potty,3.861571395
wists,4.292121724
fujis,3.95875155
lusts,4.541565664
brans,5.304517829
payee,4.604238816
munts,4.894950684
shoos,3.87029638
adzed,3.66095548
witan,4.645536251
gooky,3.475818917
fleck,3.932991688
wooer,4.348899802
crank,4.596276828
flirs,4.952401309
vagal,3.636048287
lidar,5.122579151
yarfa,3.964839262
qibla,3.952522972
mahua,3.817430769
tooms,4.548755125
binge,4.603558878
murex,4.287754354
lycra,4.615032984
rabat,4.386746739
telos,5.73764193
ataps,4.546175663
drool,4.231809191
cyclo,3.570739166
kakis,4.492516899
brats,5.374241135
basto,5.107993626
acyls,4.904314343
favor,4.2674252
lipos,5.205808138
amort,4.970573066
drips,5.085733459
issue,4.291707383
weids,5.060098416
baloo,4.192186508
motif,4.295534102
almas,4.675418604
semes,4.403197951
emics,4.931246793
kidge,4.408024665
kawed,4.558358325
spumy,4.300639974
recta,5.258633989
knees,4.648954059
mahoe,4.992900239
speed,4.578381394
hanks,4.958670078
doobs,4.28607079
mugga,3.510462234
giddy,3.427595883
bunko,4.037902115
kulas,5.101638646
debur,4.614880982
rotos,4.867561711
smaze,4.81330655
coure,5.120777685
folly,3.615270261
scarp,5.004201161
noria,5.293927075
bunts,4.802865186
argle,5.199855425
soman,5.32116171
doody,3.212367731
skits,4.381463131
kaama,3.226693203
lassi,4.685307821
shoon,4.300052853
paten,5.289309089
envoy,4.111398346
nifes,5.162150149
clems,5.043108953
fakir,4.524559837
arias,5.139696776
musth,4.407368965
jafas,3.763300412
cream,4.993281856
eggar,4.080518024
roust,5.190086007
cosec,4.542684201
mints,5.114972497
lawny,4.465447641
penal,5.180194982
faxes,4.740853804
caulk,4.490289479
seifs,4.665505199
ganef,4.709964847
ayahs,4.296576746
foods,4.127808762
tyned,4.78960464
benet,4.431596424
cauld,4.756205224
pulli,3.770932622
reorg,4.335373351
suing,4.760414656
pedro,4.933456548
hithe,4.128869862
goory,3.964855718
ragus,5.240858122
putto,3.802453144
coley,5.027047886
duxes,4.615294402
antis,5.447864205
cuffo,3.133712591
tecta,4.444720353
tulpa,4.717972986
daubs,4.997929291
maxes,5.00502073
saman,4.69621306
amies,5.660772089
pians,5.408968668
first,4.829390417
waive,4.51251529
steen,4.8941195
hooks,4.142443196
bovid,4.015631915
waspy,4.458620985
eyras,5.535724861
unces,5.078691273
clies,5.566445468
grues,5.357943031
sulky,4.554577042
naped,5.052399568
jeers,4.408383313
mammy,3.046316295
jowed,3.962576641
jaffa,2.380287806
panga,3.972451967
spide,5.166821465
spilt,5.034284594
bisks,4.082664497
kibbe,3.732198433
hoots,4.512602095
basic,4.848369878
ginzo,3.888694777
pully,3.592455607
plink,4.242014623
gurly,4.367031537
nards,5.517510656
darks,5.301705356
twine,4.747427897
tower,4.999806632
egads,5.095783846
neums,5.120980713
uhlan,4.547620659
stope,5.316580333
moust,4.855527628
orbed,4.869454031
vints,4.735748945
toric,4.948544361
petti,4.219795152
blobs,4.193413024
brash,4.814835766
alifs,5.071156386
boars,5.50642984
apayd,3.749796802
chads,4.848327963
natty,4.179200881
shoot,4.38750445
blook,3.569203611
ceroc,4.353609242
fight,3.760155444
eight,4.400431325
mieve,3.871378629
gulag,3.816467955
outgo,3.58313099
faiks,4.890202607
pervo,4.540734905
added,3.549503902
arame,4.680759068
index,4.10241462
pilot,4.845815735
kirby,4.184038871
puffa,3.298297729
moses,5.011235115
neuks,5.023396689
zouks,4.219539825
loure,5.302319242
prems,5.158619633
lengs,5.2203096
taras,5.242425034
cissy,3.992746727
gamba,3.624227192
typal,4.557580453
guilt,4.518278921
finds,4.668194118
notes,5.719466895
goths,4.772675387
toker,5.0964051
saute,5.799591562
ekkas,4.365155915
onium,4.330481452
wonga,4.341128436
miked,4.547739944
muses,4.732816273
roman,5.023979044
delay,5.135040387
alecs,5.487255717
dryad,4.06827516
brute,4.885593277
dooms,4.395821171
mento,4.958962995
krone,5.028218083
biffy,3.003652661
spool,4.349684309
waney,4.873788915
rynds,4.82591667
gulet,4.837115722
ochry,4.090138351
sapor,5.495264945
yearn,5.247909635
shame,5.284426325
fecit,4.525863525
souks,4.398667852
meiny,4.801325227
kumis,4.623996294
trace,5.379470876
edger,4.000870665
cupid,4.197241303
mover,4.628883036
stipe,5.299527142
refed,4.183680444
royal,5.032373266
duple,4.688488208
sieth,5.321600716
shirs,4.604571272
crans,5.415838005
vodun,3.993364427
lanch,4.570975749
toked,4.842282596
slits,4.816814216
redds,4.711132697
amuse,5.131586881
jugum,2.433542465
gular,4.796278416
pened,4.35580099
sants,5.070497715
djinn,3.153358904
clang,4.452273279
panko,4.593681348
crows,4.779138724
voila,4.664486891
babka,3.019024119
acker,4.835004947
flute,4.574375665
crias,5.559022435
aweel,4.370518477
sloid,5.282090107
acres,5.752465307
coram,4.926376697
pilar,5.11321355
panic,4.716822332
heast,5.382776652
anlas,4.82167671
binds,4.835864771
laver,5.004031354
fauna,3.905960435
flogs,4.555397001
moldy,4.443462231
skyer,4.968838805
hesps,4.464766459
vulva,3.426080282
tawie,5.144526588
glume,4.462587891
sords,4.882532804
biota,4.918710409
lowse,5.051653602
cupel,4.642723617
pyoid,4.421432723
hetes,4.871222086
arear,4.118612098
salep,5.716051409
culch,3.358637867
winos,4.946211116
newsy,4.5602956
forth,4.398021615
crith,4.529952626
amoks,4.921631293
calls,4.721716139
crone,5.179169463
cangs,5.04161332
twirp,4.228751228
coste,5.376062852
snash,4.452299816
dread,4.570199543
motto,3.32243972
flims,4.596454548
purpy,3.632806054
shale,5.563907746
spule,5.151446966
arars,4.299840381
mneme,3.443397403
sodas,4.960351515
rarks,4.72234959
argol,4.871138684
fugie,4.306287858
jenny,3.41453585
tawse,5.274236848
macas,4.57704808
bushy,4.04778252
rinse,5.549761631
doddy,2.999992823
wifie,3.571739832
clons,5.117423437
senvy,4.685844797
divan,4.39317703
gifts,4.546942001
hyped,4.236460711
carbs,5.226952295
benga,4.697646709
flues,5.057504242
slojd,4.409526192
cacks,4.208295815
lubed,4.606015369
styte,4.435259838
mucus,3.823113609
tunas,5.431697109
owche,4.068194851
rares,5.453446747
weirs,5.362513348
oaten,5.442707593
docos,4.381884371
means,5.63614009
sieve,4.47952637
nippy,3.542273917
ephor,4.495262148
curry,3.761637711
gaitt,4.278398171
chape,4.693176622
bulbs,3.981039014
prims,4.993741438
whins,4.5182562
dorrs,4.757565975
brays,5.040282611
pizza,3.274363562
grapy,4.487892859
feebs,4.208327117
handy,4.518278825
massa,3.841349791
rutty,3.89245595
rorie,4.8687231
tonus,5.284973057
pingo,4.36988892
duomi,4.407210122
fossa,4.203020112
karks,4.587473733
skols,4.424316496
balds,5.162845975
becks,4.651505332
urger,4.064707051
seers,4.626462386
level,3.34961461
leish,5.182272583
twink,3.979026111
lurer,4.530173625
steak,5.234455747
liked,4.773616868
sprod,5.036729652
sedgy,4.811625079
hatha,3.389379161
eejit,3.789792335
gnars,5.230040767
bayts,5.031839082
ewest,4.034142487
surds,4.587338195
musse,4.335043886
peare,4.904296112
brens,5.271168618
laden,5.322829435
rosti,5.307502508
dings,4.849096184
eject,3.293976625
steek,4.567201817
bevor,4.413174557
jinni,2.553779079
grope,4.861399005
wrote,4.983069275
mihas,5.07720916
talaq,3.787133784
preys,5.104802187
dukas,4.914705103
scree,5.015949041
binks,4.654148425
loans,5.660502491
zorro,3.010977017
bubba,2.804116663
irids,4.454986595
toaze,4.882356812
fyrds,4.451715365
kinky,3.48533793
koban,4.470967319
preon,5.02018066
sefer,4.706969725
craal,4.413047868
igapo,4.3785051
musty,4.484215282
sloyd,4.894195252
udals,5.120310197
mimic,2.812135248
frize,4.195957387
frank,4.322671623
duads,4.502851992
cuter,4.978355212
craft,4.540938375
faffy,2.678204972
yager,5.042642081
ureic,4.757637968
lazed,4.679513689
zonks,4.323512123
stept,4.35639341
exeem,2.761652715
terfe,4.410020797
relet,4.874275581
aioli,4.440904775
pilau,4.753087761
dench,4.424473234
boing,4.334979807
prong,4.415584559
matai,4.355833723
lunar,5.02401314
skort,5.032619262
pooks,4.216097701
loves,5.215126016
goxes,4.735205338
silen,5.694945627
moits,5.323636059
stens,4.802878284
bliny,4.332283274
bhels,4.912496266
fiked,4.286397229
pudus,3.910271145
tibia,4.079183663
deave,4.213696355
mimed,4.119519762
schmo,4.318361496
nonet,4.595214895
